No.,Time,Source,Destination,Protocol,Length,MSS,WIN,TTL,URG,ACK,PSH,RST,SYN,FIN,SQ,SQR,Who,At,Info,Src Port,Dest Port,AttackType
515,6.749606234,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x421b No such name PTR 154.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
516,6.749606275,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4221 No such name PTR 160.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
517,6.749606305,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4222 No such name PTR 161.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
518,6.749616423,192.168.60.133,192.168.60.2,DNS,86,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42df PTR 94.61.168.192.in-addr.arpa,0,0,hostscan
519,6.749616474,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4225 No such name PTR 164.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
520,6.749677072,192.168.60.133,192.168.60.2,DNS,86,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42e0 PTR 95.61.168.192.in-addr.arpa,0,0,hostscan
521,6.749851968,192.168.60.133,192.168.60.2,DNS,86,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42e1 PTR 96.61.168.192.in-addr.arpa,0,0,hostscan
522,6.749931009,192.168.60.133,192.168.60.2,DNS,86,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42e2 PTR 97.61.168.192.in-addr.arpa,0,0,hostscan
523,6.749931109,192.168.60.133,192.168.60.2,DNS,86,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42e3 PTR 98.61.168.192.in-addr.arpa,0,0,hostscan
524,6.750002566,192.168.60.133,192.168.60.2,DNS,86,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42e4 PTR 99.61.168.192.in-addr.arpa,0,0,hostscan
525,6.750002656,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42e5 PTR 100.61.168.192.in-addr.arpa,0,0,hostscan
526,6.750072233,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42e6 PTR 101.61.168.192.in-addr.arpa,0,0,hostscan
527,6.750129421,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42e7 PTR 102.61.168.192.in-addr.arpa,0,0,hostscan
528,6.750129531,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42e8 PTR 103.61.168.192.in-addr.arpa,0,0,hostscan
529,6.750210259,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42e9 PTR 104.61.168.192.in-addr.arpa,0,0,hostscan
530,6.750210319,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x421f No such name PTR 158.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
531,6.750210349,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x421e No such name PTR 157.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
532,6.750210379,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4223 No such name PTR 162.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
533,6.750210409,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4224 No such name PTR 163.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
534,6.750210439,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42ea PTR 105.61.168.192.in-addr.arpa,0,0,hostscan
535,6.750319578,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42eb PTR 106.61.168.192.in-addr.arpa,0,0,hostscan
536,6.750319658,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42ec PTR 107.61.168.192.in-addr.arpa,0,0,hostscan
537,6.750413473,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42ed PTR 108.61.168.192.in-addr.arpa,0,0,hostscan
538,6.750413523,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42ee PTR 109.61.168.192.in-addr.arpa,0,0,hostscan
539,6.750413573,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4226 No such name PTR 165.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
540,6.750432037,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4229 No such name PTR 168.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
541,6.750432077,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4227 No such name PTR 166.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
542,6.750432107,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4228 No such name PTR 167.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
543,6.75053669,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42ef PTR 110.61.168.192.in-addr.arpa,0,0,hostscan
544,6.75053681,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42f0 PTR 111.61.168.192.in-addr.arpa,0,0,hostscan
545,6.750850735,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42f1 PTR 112.61.168.192.in-addr.arpa,0,0,hostscan
546,6.750857307,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42f2 PTR 113.61.168.192.in-addr.arpa,0,0,hostscan
547,6.756258003,192.168.60.2,192.168.60.133,DNS,162,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4284 No such name PTR 3.61.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
548,6.758942901,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42f3 PTR 114.61.168.192.in-addr.arpa,0,0,hostscan
549,6.761509137,192.168.60.2,192.168.60.133,DNS,163,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x42b8 No such name PTR 55.61.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
550,6.762938203,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42f4 PTR 115.61.168.192.in-addr.arpa,0,0,hostscan
551,6.868660713,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x422d No such name PTR 172.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
552,6.868831358,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42f5 PTR 116.61.168.192.in-addr.arpa,0,0,hostscan
553,6.870136066,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x422a No such name PTR 169.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
554,6.87025046,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42f6 PTR 117.61.168.192.in-addr.arpa,0,0,hostscan
555,6.870454834,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x422b No such name PTR 170.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
556,6.870454924,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x422c No such name PTR 171.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
557,6.870454964,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x422e No such name PTR 173.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
558,6.870454984,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x422f No such name PTR 174.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
559,6.870455014,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4230 No such name PTR 175.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
560,6.870584332,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42f7 PTR 118.61.168.192.in-addr.arpa,0,0,hostscan
561,6.870593809,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42f8 PTR 119.61.168.192.in-addr.arpa,0,0,hostscan
562,6.870663911,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42f9 PTR 120.61.168.192.in-addr.arpa,0,0,hostscan
563,6.870671385,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42fa PTR 121.61.168.192.in-addr.arpa,0,0,hostscan
564,6.870749196,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42fb PTR 122.61.168.192.in-addr.arpa,0,0,hostscan
565,6.873427366,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4231 No such name PTR 176.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
566,6.87353365,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42fc PTR 123.61.168.192.in-addr.arpa,0,0,hostscan
567,6.873724961,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4232 No such name PTR 177.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
568,6.873725091,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4233 No such name PTR 178.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
569,6.873725161,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4234 No such name PTR 179.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
570,6.873735561,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4236 No such name PTR 181.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
571,6.873869721,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42fd PTR 124.61.168.192.in-addr.arpa,0,0,hostscan
572,6.873918433,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42fe PTR 125.61.168.192.in-addr.arpa,0,0,hostscan
573,6.87397087,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x42ff PTR 126.61.168.192.in-addr.arpa,0,0,hostscan
574,6.873979857,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4300 PTR 127.61.168.192.in-addr.arpa,0,0,hostscan
575,6.874632323,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4235 No such name PTR 180.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
576,6.874632434,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4237 No such name PTR 182.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
577,6.874632464,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4238 No such name PTR 183.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
578,6.875513558,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4301 PTR 128.61.168.192.in-addr.arpa,0,0,hostscan
579,6.875554374,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4302 PTR 129.61.168.192.in-addr.arpa,0,0,hostscan
580,6.875612017,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4303 PTR 130.61.168.192.in-addr.arpa,0,0,hostscan
581,6.875666218,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4239 No such name PTR 184.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
582,6.875666289,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x423a No such name PTR 185.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
583,6.875666319,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x423c No such name PTR 187.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
584,6.875666349,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x423b No such name PTR 186.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
585,6.875764116,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4304 PTR 131.61.168.192.in-addr.arpa,0,0,hostscan
586,6.875822003,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4305 PTR 132.61.168.192.in-addr.arpa,0,0,hostscan
587,6.875822123,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4306 PTR 133.61.168.192.in-addr.arpa,0,0,hostscan
588,6.875896062,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4307 PTR 134.61.168.192.in-addr.arpa,0,0,hostscan
589,6.875896172,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x423d No such name PTR 188.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
590,6.875896192,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x423e No such name PTR 189.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
591,6.875896222,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4240 No such name PTR 191.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
592,6.875981822,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4308 PTR 135.61.168.192.in-addr.arpa,0,0,hostscan
593,6.87605068,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4309 PTR 136.61.168.192.in-addr.arpa,0,0,hostscan
594,6.87605587,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x430a PTR 137.61.168.192.in-addr.arpa,0,0,hostscan
595,6.87634064,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x423f No such name PTR 190.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
596,6.876477676,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x430b PTR 138.61.168.192.in-addr.arpa,0,0,hostscan
597,6.877202228,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4241 No such name PTR 192.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
598,6.877287989,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x430c PTR 139.61.168.192.in-addr.arpa,0,0,hostscan
599,6.877594249,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4242 No such name PTR 193.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
600,6.877594329,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4244 No such name PTR 195.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
601,6.877594359,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4245 No such name PTR 196.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
602,6.877594399,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4243 No such name PTR 194.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
603,6.877705984,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x430d PTR 140.61.168.192.in-addr.arpa,0,0,hostscan
604,6.877713568,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x430e PTR 141.61.168.192.in-addr.arpa,0,0,hostscan
605,6.877769938,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x430f PTR 142.61.168.192.in-addr.arpa,0,0,hostscan
606,6.877770018,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4310 PTR 143.61.168.192.in-addr.arpa,0,0,hostscan
607,6.879242054,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4246 No such name PTR 197.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
608,6.879474293,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4311 PTR 144.61.168.192.in-addr.arpa,0,0,hostscan
609,6.880358803,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4247 No such name PTR 198.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
610,6.880358873,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4248 No such name PTR 199.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
611,6.880476476,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4312 PTR 145.61.168.192.in-addr.arpa,0,0,hostscan
612,6.880532161,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4313 PTR 146.61.168.192.in-addr.arpa,0,0,hostscan
613,6.882480875,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4249 No such name PTR 200.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
614,6.88258013,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4314 PTR 147.61.168.192.in-addr.arpa,0,0,hostscan
615,6.883062413,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x424a No such name PTR 201.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
616,6.883062504,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x424d No such name PTR 204.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
617,6.883062524,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x424b No such name PTR 202.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
618,6.88313962,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x424e No such name PTR 205.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
619,6.88313972,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x424f No such name PTR 206.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
620,6.883186923,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4315 PTR 148.61.168.192.in-addr.arpa,0,0,hostscan
621,6.883227569,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4316 PTR 149.61.168.192.in-addr.arpa,0,0,hostscan
622,6.883285202,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4317 PTR 150.61.168.192.in-addr.arpa,0,0,hostscan
623,6.883285302,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4318 PTR 151.61.168.192.in-addr.arpa,0,0,hostscan
624,6.883349522,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4319 PTR 152.61.168.192.in-addr.arpa,0,0,hostscan
625,6.883828138,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x424c No such name PTR 203.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
626,6.883828229,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4251 No such name PTR 208.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
627,6.883916644,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x431a PTR 153.61.168.192.in-addr.arpa,0,0,hostscan
628,6.883964334,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x431b PTR 154.61.168.192.in-addr.arpa,0,0,hostscan
629,6.884452024,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4253 No such name PTR 210.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
630,6.884452104,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4252 No such name PTR 209.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
631,6.884535053,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x431c PTR 155.61.168.192.in-addr.arpa,0,0,hostscan
632,6.884579451,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x431d PTR 156.61.168.192.in-addr.arpa,0,0,hostscan
633,6.885178278,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4256 No such name PTR 213.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
634,6.885178379,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4257 No such name PTR 214.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
635,6.885266683,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x431e PTR 157.61.168.192.in-addr.arpa,0,0,hostscan
636,6.885319367,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x431f PTR 158.61.168.192.in-addr.arpa,0,0,hostscan
637,6.885980144,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4254 No such name PTR 211.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
638,6.885980234,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4255 No such name PTR 212.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
639,6.886074379,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4320 PTR 159.61.168.192.in-addr.arpa,0,0,hostscan
640,6.886221347,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4321 PTR 160.61.168.192.in-addr.arpa,0,0,hostscan
641,6.886478156,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4259 No such name PTR 216.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
642,6.886478256,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x4258 No such name PTR 215.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
643,6.886576902,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4322 PTR 161.61.168.192.in-addr.arpa,0,0,hostscan
644,6.886618314,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4323 PTR 162.61.168.192.in-addr.arpa,0,0,hostscan
645,6.888112752,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x425a No such name PTR 217.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
646,6.88821394,192.168.60.133,192.168.60.2,DNS,87,0,0,64,0,0,0,0,0,0,1,0,0,0,Standard query 0x4324 PTR 163.61.168.192.in-addr.arpa,0,0,hostscan
647,6.89112961,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x425b No such name PTR 218.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
648,6.89113011,192.168.60.2,192.168.60.133,DNS,164,0,0,128,0,0,0,0,0,0,0,1,0,0,Standard query response 0x425c No such name PTR 219.60.168.192.in-addr.arpa SOA prisoner.iana.org,0,0,hostscan
